distance_km,order_value,rider_availability,shop_delivery_enabled,pickup_enabled,digibazaar_delivery_enabled,shop_rating,avg_prep_time_mins,current_pending_orders,shop_delivery_radius_km,delivery_mode
6.99,1442.48,High,1,1,0,4.4,25,37,3.7,pickup
6.41,1527.3,High,0,0,1,4.4,11,5,0.0,digibazaar_delivery
11.34,2581.63,Medium,1,1,0,2.7,8,47,6.9,pickup
2.67,1908.47,Low,0,0,1,4.0,30,26,0.0,digibazaar_delivery
3.23,727.61,Medium,1,0,0,4.4,6,17,4.5,shop_delivery
10.83,939.2,Medium,1,1,0,4.5,25,7,4.8,pickup
9.69,2266.93,Low,0,1,1,4.9,20,9,0.0,pickup
7.22,1511.66,Low,0,1,0,3.2,29,24,0.0,pickup
14.86,61.93,Medium,0,1,0,3.4,15,5,0.0,pickup
2.4,733.72,High,0,1,1,3.2,23,21,0.0,digibazaar_delivery
9.4,2940.19,Low,1,0,0,2.8,19,4,5.9,shop_delivery
3.19,502.55,High,1,0,0,4.8,26,50,6.9,shop_delivery
1.23,1163.29,High,0,1,1,2.5,25,37,0.0,digibazaar_delivery
5.41,2280.97,High,0,1,0,2.6,10,45,0.0,pickup
14.04,2664.82,Low,0,1,0,3.9,20,6,0.0,pickup
2.99,1876.45,Low,1,1,1,3.4,24,36,2.4,pickup
2.64,1049.68,Low,1,1,1,3.4,25,28,4.9,shop_delivery
10.24,764.1,Medium,1,0,1,2.8,20,19,5.7,digibazaar_delivery
11.87,915.52,Low,0,0,1,4.5,10,32,0.0,digibazaar_delivery
7.02,1207.42,Low,1,0,1,2.7,19,48,3.0,digibazaar_delivery
12.86,2293.84,Medium,1,0,1,5.0,22,41,3.3,digibazaar_delivery
14.58,2543.72,High,0,0,1,3.4,12,27,0.0,digibazaar_delivery
11.17,1805.04,Low,0,1,1,4.0,19,16,0.0,pickup
2.32,427.09,Medium,1,0,1,3.8,20,18,2.6,digibazaar_delivery
3.01,1906.19,Medium,1,0,1,2.6,21,50,5.0,digibazaar_delivery
6.28,565.97,High,0,0,1,4.1,28,2,0.0,digibazaar_delivery
0.74,2807.3,Low,0,0,1,4.9,24,40,0.0,digibazaar_delivery
10.71,844.37,Low,0,1,1,4.9,18,2,0.0,pickup
12.68,387.06,Medium,1,0,0,4.0,6,24,3.6,shop_delivery
8.49,1964.25,Medium,0,1,0,2.6,19,12,0.0,pickup
12.24,2591.91,High,1,0,1,4.2,16,9,6.7,digibazaar_delivery
5.86,2971.4,High,1,0,1,3.2,15,21,7.5,digibazaar_delivery
5.9,2395.4,Low,1,1,0,3.3,15,8,6.1,shop_delivery
12.98,931.57,Low,0,0,1,3.4,19,47,0.0,digibazaar_delivery
15.0,464.93,Low,0,1,0,2.5,20,50,0.0,pickup
2.03,1901.34,High,0,1,1,4.4,9,36,0.0,digibazaar_delivery
10.65,117.43,Medium,0,0,1,4.9,26,4,0.0,digibazaar_delivery
10.33,321.17,Medium,1,1,1,4.9,18,7,3.5,digibazaar_delivery
9.79,145.43,High,0,1,0,4.7,13,17,0.0,pickup
4.67,1419.95,High,0,1,0,3.0,17,48,0.0,pickup
4.56,1094.07,Low,1,1,1,3.3,13,13,5.5,shop_delivery
11.22,2996.32,Low,0,1,0,2.5,7,47,0.0,pickup
6.67,2599.26,Low,1,0,0,3.0,26,40,6.7,shop_delivery
10.52,2023.3,Medium,1,0,0,2.9,29,0,3.7,shop_delivery
8.2,2877.73,Medium,1,1,0,4.0,18,12,2.9,pickup
10.54,2837.53,High,0,1,0,4.5,8,20,0.0,pickup
0.69,932.33,Low,0,0,1,2.5,20,49,0.0,digibazaar_delivery
12.09,1737.89,Medium,1,0,0,2.7,21,25,4.0,shop_delivery
12.77,2123.82,Low,0,1,0,2.6,24,49,0.0,pickup
2.89,1427.86,Medium,0,0,1,2.7,11,13,0.0,digibazaar_delivery
12.8,970.37,Medium,0,1,1,4.1,8,44,0.0,digibazaar_delivery
10.91,1642.92,Medium,1,1,1,2.6,12,37,2.9,digibazaar_delivery
3.66,2037.95,Medium,1,1,0,3.7,29,24,4.6,shop_delivery
9.69,686.97,Low,0,0,1,4.5,14,47,0.0,digibazaar_delivery
3.78,1509.76,Low,0,1,1,4.3,17,14,0.0,pickup
13.41,2389.37,Low,1,0,1,3.2,5,39,2.6,digibazaar_delivery
7.79,720.44,High,1,0,0,4.7,9,6,2.4,shop_delivery
14.08,1730.8,Low,1,0,0,3.0,8,4,2.3,shop_delivery
3.63,2282.82,Medium,1,0,1,3.9,11,36,5.2,digibazaar_delivery
8.34,646.3,High,1,0,1,5.0,15,34,2.8,digibazaar_delivery
9.05,2078.08,Medium,0,1,1,3.7,7,34,0.0,digibazaar_delivery
3.12,1744.97,Low,0,1,0,4.7,21,4,0.0,pickup
2.34,2512.35,Medium,1,1,0,3.6,5,23,4.2,shop_delivery
7.26,1440.96,High,1,1,1,4.3,29,8,6.1,digibazaar_delivery
0.54,1277.22,Low,1,1,0,3.6,15,11,7.6,shop_delivery
5.64,896.95,Low,1,1,0,4.6,30,44,3.4,pickup
5.49,2602.59,High,0,0,1,3.7,25,36,0.0,digibazaar_delivery
4.72,718.38,High,1,0,0,2.6,25,22,3.5,shop_delivery
13.17,2686.16,Medium,0,0,1,3.0,28,48,0.0,digibazaar_delivery
12.17,534.6,High,1,1,1,4.9,30,50,7.2,digibazaar_delivery
2.74,879.12,High,0,0,1,3.2,12,45,0.0,digibazaar_delivery
11.39,362.77,High,1,0,0,3.3,18,24,2.0,shop_delivery
5.93,1708.41,Low,0,0,1,4.6,11,21,0.0,digibazaar_delivery
7.86,1051.31,Medium,1,0,0,2.7,11,18,7.7,shop_delivery
6.95,2782.76,Low,1,1,1,3.2,15,32,6.5,pickup
11.29,2785.4,Medium,0,1,1,2.9,10,0,0.0,digibazaar_delivery
6.09,228.84,High,0,1,0,2.6,6,29,0.0,pickup
11.04,2497.96,Low,0,1,1,4.8,12,21,0.0,pickup
7.39,1101.63,High,0,1,0,4.8,8,19,0.0,pickup
1.89,1625.93,Medium,1,1,1,3.2,9,45,2.6,digibazaar_delivery
10.0,1054.49,Medium,0,1,1,4.6,21,38,0.0,digibazaar_delivery
13.11,1041.2,Medium,1,0,1,3.5,19,29,3.5,digibazaar_delivery
5.93,516.4,High,0,0,1,4.3,9,37,0.0,digibazaar_delivery
10.54,2100.18,Low,1,1,1,3.5,8,50,7.6,pickup
9.89,1510.02,High,1,0,0,3.6,17,39,5.3,shop_delivery
12.0,2686.15,High,1,0,1,4.4,29,39,3.7,digibazaar_delivery
14.08,2052.43,Low,1,0,0,3.1,7,13,4.2,shop_delivery
14.7,1573.12,Low,1,1,0,4.4,8,11,4.4,shop_delivery
5.88,2889.15,Medium,0,0,1,2.8,25,28,0.0,digibazaar_delivery
10.76,2820.54,High,1,0,1,3.6,13,44,5.1,digibazaar_delivery
9.9,361.24,Low,1,1,0,3.2,10,25,3.5,pickup
7.54,2019.56,High,0,0,1,2.7,28,8,0.0,digibazaar_delivery
14.7,1302.79,High,0,1,0,3.2,29,21,0.0,pickup
7.55,437.69,High,0,1,0,5.0,20,7,0.0,pickup
11.57,2839.92,Low,0,0,1,2.8,12,15,0.0,digibazaar_delivery
2.99,2923.44,Low,0,1,1,4.1,6,17,0.0,pickup
9.67,1151.31,Medium,1,1,0,4.9,18,17,5.6,pickup
13.35,1420.81,High,1,0,1,4.1,12,7,6.4,digibazaar_delivery
3.41,1371.02,High,0,0,1,4.6,28,16,0.0,digibazaar_delivery
14.39,566.81,High,1,1,0,2.6,26,42,4.1,pickup
8.66,2322.61,High,0,0,1,5.0,12,39,0.0,digibazaar_delivery
4.53,2265.82,Low,0,1,0,2.7,20,33,0.0,pickup
9.73,1026.32,Low,1,1,1,3.9,10,0,6.0,pickup
0.24,2342.66,High,1,0,1,3.1,28,32,7.7,digibazaar_delivery
12.72,1076.21,Low,0,0,1,3.4,5,31,0.0,digibazaar_delivery
14.07,1482.84,High,1,0,0,2.9,23,34,4.5,shop_delivery
8.75,2574.38,Low,1,1,0,2.7,28,40,6.0,pickup
8.98,792.71,High,0,0,1,2.6,21,13,0.0,digibazaar_delivery
14.58,1462.93,Low,1,1,0,4.1,24,0,5.5,pickup
8.04,2326.61,Low,0,1,1,2.6,21,50,0.0,pickup
3.5,2845.37,Medium,1,0,1,3.1,29,5,3.6,shop_delivery
3.58,768.84,Medium,0,1,0,4.1,30,31,0.0,pickup
1.67,267.88,High,1,0,1,3.2,28,42,2.3,digibazaar_delivery
7.58,1567.37,Low,0,0,1,3.2,5,17,0.0,digibazaar_delivery
3.35,2821.23,Low,1,0,1,4.4,22,19,6.5,shop_delivery
2.0,2873.64,Low,1,0,0,4.7,24,15,7.5,shop_delivery
0.36,818.82,Low,0,1,1,2.9,17,22,0.0,pickup
1.74,2257.54,High,0,0,1,4.1,26,12,0.0,digibazaar_delivery
11.3,2728.39,Low,0,1,1,3.4,7,4,0.0,pickup
14.71,929.84,Medium,0,1,0,3.2,30,33,0.0,pickup
8.85,2404.8,Low,0,1,1,2.7,17,18,0.0,pickup
2.67,2934.58,Medium,1,1,1,3.0,12,44,2.9,digibazaar_delivery
11.2,287.08,Medium,0,0,1,3.3,15,17,0.0,digibazaar_delivery
1.14,2724.13,Medium,1,0,0,4.9,22,46,2.2,shop_delivery
6.44,587.64,Low,0,0,1,4.3,25,34,0.0,digibazaar_delivery
8.52,1920.77,Low,1,0,1,5.0,7,26,5.5,digibazaar_delivery
2.08,1599.13,Low,1,0,0,4.6,17,18,2.4,shop_delivery
3.79,1783.29,High,0,1,1,2.9,5,44,0.0,digibazaar_delivery
1.86,2592.95,Low,1,0,0,4.9,30,30,5.4,shop_delivery
13.15,303.52,High,0,0,1,3.2,14,34,0.0,digibazaar_delivery
12.57,2423.44,Medium,1,0,0,3.4,26,10,4.1,shop_delivery
9.77,1585.16,Medium,1,1,1,2.9,20,33,5.3,digibazaar_delivery
8.03,596.64,High,0,0,1,3.6,16,7,0.0,digibazaar_delivery
9.88,1914.32,Low,1,1,0,3.3,12,40,4.5,pickup
10.1,1321.96,High,1,1,0,3.3,29,34,2.7,pickup
4.91,262.75,Medium,0,0,1,2.7,25,8,0.0,digibazaar_delivery
12.34,464.6,Low,1,0,0,4.2,16,46,7.8,shop_delivery
14.75,2502.62,High,0,1,1,4.6,8,46,0.0,digibazaar_delivery
4.3,2179.48,Low,0,1,1,3.3,8,22,0.0,pickup
7.44,873.32,High,0,1,1,3.8,24,36,0.0,digibazaar_delivery
11.42,830.36,Medium,0,0,1,3.3,15,20,0.0,digibazaar_delivery
1.36,936.49,Medium,0,0,1,4.1,27,1,0.0,digibazaar_delivery
8.54,1404.32,High,1,0,1,2.6,9,32,6.4,digibazaar_delivery
6.19,1533.57,Medium,0,0,1,2.8,22,47,0.0,digibazaar_delivery
10.98,268.31,High,0,0,1,3.9,27,35,0.0,digibazaar_delivery
13.44,2126.89,Low,0,0,1,3.4,30,13,0.0,digibazaar_delivery
11.43,2509.77,Medium,0,1,1,2.8,23,29,0.0,digibazaar_delivery
13.77,2911.34,Medium,1,1,1,4.1,5,23,3.0,digibazaar_delivery
11.73,2274.26,Medium,0,0,1,4.0,28,2,0.0,digibazaar_delivery
2.51,2412.98,Low,1,0,0,4.0,20,41,5.3,shop_delivery
9.78,737.11,Low,0,0,1,3.6,10,24,0.0,digibazaar_delivery
12.23,2175.63,Low,1,0,1,3.8,24,20,4.0,digibazaar_delivery
10.4,1688.33,Low,0,0,1,3.0,26,18,0.0,digibazaar_delivery
7.94,839.17,High,1,0,0,4.2,7,17,2.1,shop_delivery
11.32,1311.01,Low,1,1,0,2.9,16,31,6.7,pickup
10.1,493.17,Low,0,1,1,2.6,17,39,0.0,pickup
0.6,358.94,High,1,0,0,4.3,12,45,6.9,shop_delivery
4.05,1936.46,Low,1,1,0,5.0,17,22,7.5,shop_delivery
8.31,625.86,Medium,1,0,0,4.9,16,21,3.5,shop_delivery
0.28,860.37,Low,1,0,1,4.4,29,50,3.2,shop_delivery
3.34,2538.32,Medium,0,0,1,4.3,7,43,0.0,digibazaar_delivery
11.01,1264.18,Low,0,1,1,4.4,19,10,0.0,pickup
1.16,1892.84,Low,1,0,1,5.0,10,20,6.4,shop_delivery
14.48,1784.54,High,1,0,0,3.3,27,45,4.3,shop_delivery
10.36,1297.94,Medium,0,1,0,2.8,20,28,0.0,pickup
8.75,1096.32,High,1,0,0,5.0,15,30,7.7,shop_delivery
14.73,1547.17,Medium,1,0,0,3.2,17,34,2.7,shop_delivery
11.67,586.01,Low,0,1,1,3.9,27,30,0.0,pickup
0.78,1745.58,High,0,0,1,3.0,5,2,0.0,digibazaar_delivery
7.85,2202.75,High,1,0,0,4.9,9,30,2.8,shop_delivery
11.28,1264.26,High,1,0,1,3.5,18,44,3.4,digibazaar_delivery
9.21,2820.05,Low,1,1,1,4.4,5,2,3.9,pickup
10.48,2865.87,Low,1,0,0,2.6,26,32,5.3,shop_delivery
1.07,604.38,High,1,1,0,4.3,12,8,2.9,shop_delivery
9.57,2076.68,Low,1,1,1,4.5,29,26,2.3,pickup
9.37,810.47,Low,1,0,1,3.8,28,40,3.7,digibazaar_delivery
5.32,1134.75,High,1,0,1,4.6,19,41,2.9,digibazaar_delivery
14.18,250.75,High,0,0,1,4.6,19,14,0.0,digibazaar_delivery
12.28,2757.82,Low,0,0,1,4.7,24,5,0.0,digibazaar_delivery
10.21,2438.17,High,1,1,0,3.6,19,34,7.2,pickup
4.58,2001.3,Low,1,0,0,5.0,9,42,5.0,shop_delivery
9.57,1680.66,Medium,1,0,1,3.5,25,42,5.6,digibazaar_delivery
3.78,2285.92,Medium,0,0,1,4.1,18,11,0.0,digibazaar_delivery
7.13,656.84,Medium,1,1,0,4.6,8,37,5.2,pickup
6.44,1650.9,High,1,1,1,3.6,17,48,4.1,digibazaar_delivery
10.02,938.58,Medium,0,0,1,4.0,16,42,0.0,digibazaar_delivery
9.12,954.85,Low,1,0,1,3.3,11,27,6.3,digibazaar_delivery
10.27,1794.9,Low,0,1,1,3.1,27,38,0.0,digibazaar_delivery
10.01,2233.05,High,1,0,0,4.2,11,3,7.5,shop_delivery
11.11,2386.24,Low,0,0,1,3.9,8,4,0.0,digibazaar_delivery
12.67,1719.31,Low,1,1,0,3.5,26,26,7.8,pickup
1.42,1820.9,Low,1,0,0,3.1,22,0,7.2,shop_delivery
8.4,719.34,High,1,1,0,3.0,23,43,6.9,pickup
2.85,2759.59,High,0,0,1,3.3,22,36,0.0,digibazaar_delivery
12.44,894.93,Low,0,0,1,2.6,29,34,0.0,digibazaar_delivery
5.73,61.33,High,1,0,0,4.8,28,8,7.5,shop_delivery
2.2,2080.27,Low,0,1,1,3.3,21,7,0.0,pickup
13.82,1637.8,Medium,1,1,1,4.9,6,10,6.0,digibazaar_delivery
5.85,372.62,High,0,1,1,3.7,19,30,0.0,digibazaar_delivery
11.18,2235.88,High,0,0,1,2.9,15,0,0.0,digibazaar_delivery
2.15,660.45,Medium,0,1,0,4.1,13,17,0.0,pickup
3.91,733.28,Medium,1,0,0,4.8,8,23,2.3,shop_delivery
14.64,211.81,Low,0,0,1,3.6,16,34,0.0,digibazaar_delivery
8.05,1908.35,Medium,1,0,1,3.2,12,38,2.4,digibazaar_delivery
7.7,1967.66,High,1,1,0,4.0,19,0,3.3,pickup
12.58,2546.02,Medium,1,1,1,3.7,16,45,4.9,digibazaar_delivery
13.98,2794.37,High,1,0,1,4.9,13,46,4.6,digibazaar_delivery
8.23,1010.39,Low,0,1,0,5.0,23,33,0.0,pickup
1.46,1800.68,Medium,0,1,1,3.8,21,15,0.0,digibazaar_delivery
5.15,2948.97,Medium,0,0,1,3.6,18,28,0.0,digibazaar_delivery
14.94,732.68,Low,1,1,0,4.0,12,31,2.4,pickup
7.24,1709.33,Low,0,1,0,4.1,16,2,0.0,pickup
7.87,1541.66,Low,0,1,1,3.1,20,28,0.0,pickup
2.77,530.41,Low,0,0,1,5.0,26,15,0.0,digibazaar_delivery
6.92,1601.58,Medium,0,1,1,3.1,9,1,0.0,digibazaar_delivery
1.15,979.48,High,0,1,1,2.6,21,45,0.0,digibazaar_delivery
9.44,133.65,Medium,1,0,1,2.9,30,7,2.4,digibazaar_delivery
9.41,141.54,Low,1,1,0,4.3,26,23,3.2,pickup
11.44,773.54,Low,1,1,0,4.3,5,9,3.6,pickup
4.53,2723.94,High,0,0,1,2.6,7,21,0.0,digibazaar_delivery
4.62,1184.99,High,1,0,0,2.5,8,36,3.9,shop_delivery
10.29,2416.48,Low,0,1,0,2.9,8,12,0.0,pickup
5.74,2317.93,Medium,0,1,0,3.5,8,40,0.0,pickup
4.01,113.04,Medium,1,1,1,4.8,23,38,2.6,digibazaar_delivery
4.77,2387.61,Medium,0,0,1,3.2,6,3,0.0,digibazaar_delivery
2.57,2580.36,Medium,1,0,0,3.1,21,4,3.8,shop_delivery
0.64,1374.18,Medium,1,1,0,3.3,8,40,4.6,shop_delivery
5.03,433.62,Low,0,1,0,4.5,6,46,0.0,pickup
1.61,1317.17,High,1,0,0,4.2,8,39,6.7,shop_delivery
5.6,2868.79,Medium,0,1,0,3.7,18,50,0.0,pickup
14.8,2897.53,Medium,1,0,0,2.6,12,25,5.9,shop_delivery
9.69,2171.32,Low,0,1,1,4.9,6,30,0.0,pickup
0.67,1555.25,Medium,0,1,1,2.8,8,50,0.0,digibazaar_delivery
10.37,510.43,Medium,1,0,0,3.2,29,38,6.3,shop_delivery
6.04,205.76,Medium,0,1,1,3.2,22,49,0.0,digibazaar_delivery
6.77,1916.36,Low,0,0,1,4.1,14,42,0.0,digibazaar_delivery
3.07,2975.65,Low,1,1,1,4.0,7,45,7.5,shop_delivery
0.99,2813.2,Medium,1,1,1,4.7,25,36,4.0,digibazaar_delivery
7.76,2248.41,Medium,0,1,1,4.7,19,47,0.0,digibazaar_delivery
4.58,2568.57,Low,1,1,0,3.4,8,19,4.0,pickup
13.4,1944.08,Low,0,1,0,4.9,24,50,0.0,pickup
2.06,2748.99,High,1,1,0,4.5,19,32,4.5,shop_delivery
8.77,606.89,Medium,0,0,1,3.5,12,32,0.0,digibazaar_delivery
13.51,1289.93,High,0,1,1,4.4,26,28,0.0,digibazaar_delivery
10.46,1273.45,Low,1,0,0,3.4,15,30,4.9,shop_delivery
2.15,2897.73,Medium,1,0,0,4.1,10,8,3.6,shop_delivery
2.28,1984.74,Medium,0,0,1,3.1,22,45,0.0,digibazaar_delivery
12.05,334.81,Medium,0,0,1,4.9,13,37,0.0,digibazaar_delivery
5.56,1962.11,High,1,1,0,4.9,5,43,7.4,shop_delivery
7.58,1652.97,Low,1,1,0,2.7,10,38,5.2,pickup
9.59,426.33,Low,1,1,0,2.7,8,16,7.2,pickup
12.71,2369.28,Medium,1,1,0,3.7,11,24,6.8,pickup
12.72,2635.35,Low,0,0,1,3.7,16,0,0.0,digibazaar_delivery
5.48,2628.93,Medium,1,1,0,3.5,5,36,2.1,pickup
8.58,2764.37,Medium,0,1,1,4.4,26,19,0.0,digibazaar_delivery
10.3,1051.28,High,1,1,0,5.0,17,43,7.5,pickup
14.59,2384.29,Medium,1,1,0,3.5,6,40,7.4,pickup
6.36,2301.3,Medium,1,0,1,4.5,19,4,3.0,digibazaar_delivery
11.1,2939.74,Medium,0,0,1,4.4,28,19,0.0,digibazaar_delivery
13.57,2283.96,Medium,0,0,1,3.8,15,36,0.0,digibazaar_delivery
2.03,670.16,Low,1,1,0,3.1,27,19,4.5,shop_delivery
13.66,302.97,Low,1,0,1,4.0,18,49,6.9,digibazaar_delivery
0.98,1409.01,High,0,1,0,4.4,30,30,0.0,pickup
5.23,1921.98,Low,0,1,1,4.3,10,36,0.0,pickup
0.54,2978.73,Medium,1,1,1,4.0,28,10,2.1,digibazaar_delivery
10.16,97.6,High,1,0,1,3.0,12,19,7.4,digibazaar_delivery
6.96,801.01,Medium,1,1,1,4.7,8,18,7.6,digibazaar_delivery
6.61,2454.24,Medium,1,1,1,3.1,13,21,4.7,digibazaar_delivery
0.32,2450.7,Medium,0,0,1,4.2,14,17,0.0,digibazaar_delivery
7.09,2045.22,Medium,1,0,0,3.1,28,6,4.1,shop_delivery
14.6,193.33,High,0,1,1,3.9,22,32,0.0,digibazaar_delivery
8.98,1502.49,Medium,1,1,0,4.9,21,7,3.3,pickup
5.13,478.59,Medium,0,0,1,4.7,24,10,0.0,digibazaar_delivery
5.77,2049.05,Medium,0,1,0,3.9,16,13,0.0,pickup
13.64,2840.71,Medium,1,1,1,2.7,9,27,6.3,digibazaar_delivery
2.06,2335.82,Low,1,0,0,4.6,15,27,6.4,shop_delivery
7.15,1304.01,Low,1,0,0,3.9,22,4,6.8,shop_delivery
13.58,1665.87,Medium,0,0,1,2.7,6,25,0.0,digibazaar_delivery
4.06,2543.38,Medium,0,0,1,3.9,22,48,0.0,digibazaar_delivery
13.14,2217.63,High,0,1,1,4.9,27,45,0.0,digibazaar_delivery
14.58,2786.92,High,1,1,0,4.3,20,27,3.8,pickup
13.53,1475.4,Medium,1,0,1,3.5,15,50,6.7,digibazaar_delivery
2.0,2780.01,Medium,1,1,1,3.0,8,27,5.0,digibazaar_delivery
8.11,1583.6,Low,1,1,1,2.9,19,41,7.5,pickup
6.65,2962.56,Medium,1,0,0,5.0,8,44,4.1,shop_delivery
3.22,2880.15,Low,0,0,1,3.7,29,31,0.0,digibazaar_delivery
3.89,1369.36,High,0,0,1,4.8,9,25,0.0,digibazaar_delivery
9.67,757.63,Low,0,0,1,4.1,18,32,0.0,digibazaar_delivery
3.58,1813.53,Medium,0,0,1,3.3,7,4,0.0,digibazaar_delivery
5.89,574.3,Low,0,1,0,4.7,13,16,0.0,pickup
11.94,1810.83,Low,0,0,1,4.2,11,17,0.0,digibazaar_delivery
4.19,421.33,Low,0,1,1,4.7,5,40,0.0,pickup
12.24,2731.04,High,1,0,0,3.4,28,32,4.6,shop_delivery
1.78,759.84,High,1,1,0,2.8,21,15,3.6,shop_delivery
7.89,1761.59,Medium,1,0,1,4.7,5,2,3.9,digibazaar_delivery
7.04,2560.5,High,0,0,1,4.0,21,37,0.0,digibazaar_delivery
12.28,1609.84,High,0,0,1,3.3,8,3,0.0,digibazaar_delivery
6.91,62.07,High,1,1,1,4.8,6,44,7.5,digibazaar_delivery
7.99,2092.88,High,0,0,1,4.7,22,0,0.0,digibazaar_delivery
0.33,2266.89,Low,1,0,0,3.7,9,44,3.9,shop_delivery
13.81,2532.14,Low,0,0,1,3.8,12,16,0.0,digibazaar_delivery
4.04,391.88,Low,1,0,0,4.4,27,20,3.9,shop_delivery
9.05,1791.85,High,1,1,0,2.7,24,12,6.4,pickup
12.17,1683.88,Medium,1,1,1,3.2,13,11,6.4,digibazaar_delivery
10.4,2662.33,Medium,1,1,0,3.8,7,27,3.0,pickup
12.36,122.16,High,1,1,1,4.7,14,38,7.3,digibazaar_delivery
5.37,1697.64,High,1,1,1,3.1,18,22,6.0,digibazaar_delivery
13.75,2216.25,Medium,1,1,1,2.7,23,48,7.0,digibazaar_delivery
5.09,1526.1,Low,1,1,1,3.4,17,31,4.9,pickup
9.52,971.31,Medium,0,1,0,3.4,5,48,0.0,pickup
3.35,2352.38,Medium,0,0,1,3.8,28,49,0.0,digibazaar_delivery
3.18,1815.11,Medium,1,0,0,2.7,24,44,4.5,shop_delivery
6.28,2221.45,Medium,0,0,1,3.1,19,19,0.0,digibazaar_delivery
8.27,2902.41,High,1,1,1,3.8,27,0,3.7,digibazaar_delivery
1.27,905.13,Medium,1,1,0,3.0,11,46,3.9,shop_delivery
6.54,2845.73,Low,1,0,1,3.7,20,49,4.1,digibazaar_delivery
14.45,542.86,Low,0,1,0,4.7,6,33,0.0,pickup
9.05,1679.15,Medium,0,1,1,4.7,8,37,0.0,digibazaar_delivery
2.87,1236.78,High,1,1,1,3.1,10,30,5.4,digibazaar_delivery
11.91,859.96,Low,0,1,1,3.5,21,28,0.0,pickup
8.16,392.93,Low,0,1,0,4.1,25,48,0.0,pickup
5.27,192.69,High,0,0,1,2.5,7,8,0.0,digibazaar_delivery
13.97,2603.05,Medium,0,1,1,2.6,13,0,0.0,digibazaar_delivery
6.21,521.13,High,1,1,1,4.1,5,7,2.8,digibazaar_delivery
14.52,2238.12,Low,0,1,0,4.4,19,14,0.0,pickup
12.73,2649.37,Low,0,1,1,4.8,22,27,0.0,pickup
13.97,699.68,Low,0,1,0,2.8,7,4,0.0,pickup
11.18,1816.57,High,1,0,0,4.8,13,37,2.8,shop_delivery
9.57,1455.59,Low,0,1,0,3.8,19,5,0.0,pickup
5.53,911.49,High,1,1,1,3.5,30,31,6.2,digibazaar_delivery
2.59,97.83,High,1,1,0,3.9,6,4,4.8,shop_delivery
8.28,272.82,Low,0,0,1,4.9,24,11,0.0,digibazaar_delivery
12.94,364.41,High,0,0,1,4.6,28,2,0.0,digibazaar_delivery
4.75,1647.33,Low,1,1,0,3.4,6,35,5.2,shop_delivery
12.82,2614.38,High,0,0,1,2.7,26,1,0.0,digibazaar_delivery
3.09,1761.13,Medium,0,0,1,4.9,19,9,0.0,digibazaar_delivery
14.93,2861.65,Medium,1,0,1,3.5,29,9,3.9,digibazaar_delivery
1.39,1137.36,Low,0,1,0,3.4,25,5,0.0,pickup
3.56,2618.99,Medium,0,1,0,2.7,29,47,0.0,pickup
7.29,1133.81,Low,0,1,1,3.5,14,35,0.0,pickup
0.79,2541.15,Medium,1,0,1,4.6,6,37,5.4,digibazaar_delivery
5.4,1444.98,High,0,1,1,3.8,19,37,0.0,digibazaar_delivery
10.98,633.41,Low,0,1,0,3.7,11,35,0.0,pickup
1.95,2367.96,High,1,1,1,4.8,24,39,7.7,digibazaar_delivery
2.25,1074.46,High,1,0,0,3.7,14,21,4.4,shop_delivery
8.95,875.87,Low,0,0,1,2.6,22,11,0.0,digibazaar_delivery
13.62,1014.14,Medium,1,1,1,4.5,28,3,2.6,digibazaar_delivery
3.82,940.48,Low,0,0,1,3.1,29,29,0.0,digibazaar_delivery
11.11,489.6,High,1,1,0,2.7,22,32,7.6,pickup
4.41,398.97,Low,1,0,0,4.4,18,29,4.8,shop_delivery
2.09,1700.05,High,1,1,1,4.9,9,4,5.2,digibazaar_delivery
12.31,2155.34,Low,1,0,1,4.9,16,22,2.9,digibazaar_delivery
1.25,1686.41,High,1,0,1,4.0,26,28,5.5,digibazaar_delivery
10.31,785.62,Medium,0,1,1,2.9,5,40,0.0,digibazaar_delivery
7.97,565.59,Medium,1,1,0,2.7,12,34,5.3,pickup
11.57,372.8,Medium,1,1,0,3.2,19,36,7.0,pickup
13.16,2363.01,Medium,1,0,1,3.9,21,48,6.3,digibazaar_delivery
7.76,1556.95,Low,1,1,1,3.9,29,31,7.9,shop_delivery
0.72,1920.79,Medium,1,1,0,3.6,30,36,3.9,shop_delivery
4.72,1920.67,High,1,1,0,2.9,23,13,3.3,pickup
14.76,2833.28,Low,0,0,1,4.2,19,38,0.0,digibazaar_delivery
8.05,267.19,Low,1,1,0,2.8,25,29,4.4,pickup
13.12,1432.33,Medium,1,1,1,2.9,24,29,6.5,digibazaar_delivery
2.42,1538.9,Medium,0,0,1,3.9,10,3,0.0,digibazaar_delivery
7.86,2314.22,Medium,1,0,1,5.0,7,21,6.9,digibazaar_delivery
9.72,1627.96,Medium,1,1,0,4.9,23,22,2.1,pickup
1.07,527.97,Low,1,1,0,4.0,21,1,2.9,shop_delivery
8.43,1803.03,Low,0,1,0,2.6,30,31,0.0,pickup
14.73,1164.56,High,0,1,1,2.8,17,50,0.0,digibazaar_delivery
13.36,2229.46,Medium,0,0,1,4.2,7,17,0.0,digibazaar_delivery
8.32,2262.03,Low,0,1,1,3.7,5,22,0.0,pickup
0.1,117.12,Low,0,0,1,3.6,6,2,0.0,digibazaar_delivery
