distance_km,order_value,rider_availability,shop_delivery_enabled,pickup_enabled,digibazaar_delivery_enabled,shop_rating,avg_prep_time_mins,current_pending_orders,shop_delivery_radius_km,delivery_mode
4.72,2964.62,Low,0,1,0,4.0,7,23,0.0,pickup
4.87,472.68,High,1,0,1,3.8,23,22,2.4,digibazaar_delivery
2.08,140.18,Medium,0,1,1,3.6,8,50,0.0,digibazaar_delivery
0.61,272.08,Medium,0,1,1,2.8,10,41,0.0,digibazaar_delivery
5.19,2048.84,Medium,1,0,1,3.9,8,7,7.8,digibazaar_delivery
4.81,931.98,Low,0,0,1,4.8,14,11,0.0,digibazaar_delivery
12.05,2912.98,Medium,0,1,0,2.9,8,40,0.0,pickup
5.18,203.83,Low,0,1,0,3.8,25,16,0.0,pickup
10.12,2453.01,Low,1,1,0,3.9,13,31,2.0,pickup
8.08,2952.79,Low,0,1,0,4.0,28,26,0.0,pickup
2.66,1192.39,Low,1,0,1,3.7,14,43,2.6,digibazaar_delivery
2.46,1946.42,High,0,0,1,4.4,21,0,0.0,digibazaar_delivery
9.95,2054.84,Medium,1,0,1,3.0,23,9,5.6,digibazaar_delivery
7.01,1751.56,High,1,0,0,2.9,15,41,3.6,shop_delivery
13.42,402.33,Medium,1,0,1,2.7,15,30,4.6,digibazaar_delivery
8.12,1847.42,Low,1,0,0,3.0,30,27,7.4,shop_delivery
4.72,1748.92,Low,1,0,0,4.6,25,44,4.4,shop_delivery
8.91,2186.18,Low,0,0,1,2.8,18,42,0.0,digibazaar_delivery
5.48,1918.44,Low,0,1,1,3.7,8,34,0.0,digibazaar_delivery
8.98,1951.85,Medium,1,0,1,3.2,10,17,6.6,digibazaar_delivery
1.97,746.47,Medium,1,1,1,3.8,26,18,4.4,digibazaar_delivery
8.71,2507.94,Low,1,1,0,4.3,21,49,6.4,pickup
4.5,254.6,Low,0,0,1,2.8,16,40,0.0,digibazaar_delivery
2.18,701.91,Low,1,0,0,4.1,24,20,7.0,shop_delivery
6.6,1140.28,Medium,0,1,0,2.8,23,10,0.0,pickup
5.11,2178.45,High,1,1,1,3.5,15,0,6.8,digibazaar_delivery
10.09,2887.53,Medium,1,1,1,3.0,20,48,3.5,digibazaar_delivery
4.85,459.82,Low,1,1,0,4.8,6,43,3.9,pickup
10.25,2313.75,High,0,1,0,3.1,15,17,0.0,pickup
1.01,2297.6,High,1,1,0,4.4,13,23,7.5,shop_delivery
12.04,2219.93,Medium,1,0,0,4.5,29,38,6.2,shop_delivery
0.21,1783.8,Low,1,0,1,4.7,6,43,4.3,shop_delivery
0.9,293.66,Medium,1,1,0,3.8,7,44,6.5,shop_delivery
10.05,1368.08,Low,1,1,1,4.4,23,18,6.0,pickup
12.84,995.81,High,1,1,0,3.5,12,35,3.7,pickup
3.65,2480.57,Low,1,1,0,3.5,23,15,6.6,shop_delivery
11.98,468.78,Low,0,0,1,3.4,11,30,0.0,digibazaar_delivery
1.85,2234.47,Medium,1,0,0,4.0,23,34,8.0,shop_delivery
9.21,489.1,High,1,1,1,3.3,26,44,5.3,digibazaar_delivery
5.18,1580.55,Low,1,1,1,3.5,24,12,7.6,shop_delivery
14.7,2645.46,Medium,1,1,0,4.9,10,46,6.0,pickup
3.53,1600.55,Low,0,0,1,3.7,14,39,0.0,digibazaar_delivery
7.56,797.5,Low,1,1,1,3.2,6,40,5.5,pickup
8.37,541.26,Medium,0,0,1,4.2,23,17,0.0,digibazaar_delivery
10.18,305.02,High,1,1,1,4.7,5,2,4.0,digibazaar_delivery
10.52,1794.19,Low,1,0,0,5.0,26,5,4.8,shop_delivery
6.52,2181.38,High,1,0,0,2.5,16,27,6.3,shop_delivery
9.42,84.4,Medium,0,1,0,4.1,14,23,0.0,pickup
6.07,744.01,Medium,1,1,0,4.8,25,34,7.5,shop_delivery
14.61,2382.24,Low,1,1,0,4.3,16,9,7.4,pickup
7.02,647.36,Medium,1,1,1,3.4,26,31,3.1,digibazaar_delivery
9.28,1043.61,High,0,0,1,2.5,6,18,0.0,digibazaar_delivery
2.41,87.9,High,0,1,1,2.7,12,30,0.0,digibazaar_delivery
7.61,164.03,High,1,1,1,3.8,23,22,5.4,digibazaar_delivery
13.43,1798.78,Low,0,0,1,3.7,5,18,0.0,digibazaar_delivery
5.87,337.7,Medium,1,1,0,4.4,20,26,8.0,shop_delivery
4.87,2601.12,Low,0,0,1,2.7,30,28,0.0,digibazaar_delivery
11.7,2850.94,Medium,0,1,1,4.5,27,8,0.0,digibazaar_delivery
3.61,2176.58,Low,0,1,1,4.4,28,24,0.0,pickup
13.56,2734.72,High,1,1,1,2.9,29,28,2.5,digibazaar_delivery
1.81,2511.64,Medium,0,0,1,2.6,28,7,0.0,digibazaar_delivery
8.18,1586.99,Low,0,0,1,4.7,17,37,0.0,digibazaar_delivery
14.16,2487.05,High,0,0,1,2.7,18,42,0.0,digibazaar_delivery
7.84,2772.1,Medium,1,1,1,3.9,20,26,4.7,digibazaar_delivery
14.23,1197.34,Low,0,1,0,4.0,7,47,0.0,pickup
14.81,1653.47,High,0,0,1,3.7,27,3,0.0,digibazaar_delivery
11.88,822.06,Low,0,0,1,3.0,11,14,0.0,digibazaar_delivery
5.17,1970.99,High,1,1,0,3.6,27,47,7.6,shop_delivery
10.83,2872.87,Low,0,0,1,3.9,20,27,0.0,digibazaar_delivery
12.62,800.61,Medium,1,0,1,4.0,26,10,4.5,digibazaar_delivery
6.74,1564.89,Low,0,0,1,3.3,24,11,0.0,digibazaar_delivery
14.37,2673.9,Low,0,1,1,3.4,18,39,0.0,pickup
13.73,1142.54,High,0,1,1,4.7,22,28,0.0,pickup
8.43,284.7,Low,0,1,0,3.7,25,40,0.0,pickup
12.62,2753.86,Low,1,0,0,4.7,18,14,3.1,shop_delivery
14.68,2229.84,High,0,0,1,4.4,22,25,0.0,digibazaar_delivery
1.35,2949.9,Medium,1,0,1,4.5,10,34,3.6,digibazaar_delivery
14.61,88.27,Low,1,0,1,4.7,28,36,7.3,digibazaar_delivery
7.81,2691.14,Medium,0,0,1,2.8,27,11,0.0,digibazaar_delivery
5.41,1403.35,Low,0,1,1,4.0,5,1,0.0,pickup
9.32,781.91,Medium,0,0,1,3.1,28,8,0.0,digibazaar_delivery
9.71,2475.32,Low,1,1,1,3.9,7,46,7.5,pickup
10.67,306.55,Low,0,1,0,2.6,30,48,0.0,pickup
8.27,1551.21,Low,1,1,1,3.3,14,16,7.1,pickup
0.7,2303.02,Medium,1,1,0,4.6,17,23,5.1,shop_delivery
7.4,2310.93,High,0,0,1,4.1,29,18,0.0,digibazaar_delivery
7.65,104.37,Medium,0,0,1,3.9,19,38,0.0,digibazaar_delivery
7.61,2576.96,Low,0,1,0,3.3,5,27,0.0,pickup
10.48,2606.62,Low,0,0,1,3.2,22,50,0.0,digibazaar_delivery
8.02,2493.59,High,0,0,1,2.6,22,50,0.0,digibazaar_delivery
9.57,235.54,Medium,0,1,1,4.0,16,19,0.0,digibazaar_delivery
9.31,818.32,Medium,1,1,0,4.7,12,29,3.0,pickup
10.77,1099.72,High,1,0,0,4.5,23,3,6.6,shop_delivery
0.25,2698.52,High,0,1,1,3.5,28,27,0.0,digibazaar_delivery
6.56,1294.89,Low,1,1,1,2.8,6,38,5.7,pickup
1.18,2135.34,Medium,1,1,0,3.1,24,29,4.7,shop_delivery
2.28,1473.28,Medium,1,0,0,4.0,30,50,7.0,shop_delivery
8.93,1271.24,Medium,1,1,1,4.0,21,35,2.9,digibazaar_delivery
13.49,1220.56,Medium,1,0,0,3.6,23,46,7.7,shop_delivery
2.93,2783.98,High,1,0,0,4.0,22,40,2.9,shop_delivery
9.12,658.33,Medium,1,1,0,4.3,21,50,6.8,pickup
14.13,2506.5,Low,1,1,0,4.3,11,0,7.0,pickup
0.84,1374.89,Low,0,0,1,2.6,25,33,0.0,digibazaar_delivery
14.1,2300.0,Low,1,0,0,4.9,23,40,4.2,shop_delivery
9.39,1254.78,Low,0,0,1,4.3,5,39,0.0,digibazaar_delivery
1.14,617.43,High,0,1,1,2.9,11,22,0.0,pickup
0.11,2543.52,Low,0,0,1,4.1,27,21,0.0,digibazaar_delivery
8.93,2779.31,Low,0,1,1,4.9,18,26,0.0,pickup
4.12,400.55,Low,1,1,1,3.4,13,1,5.6,shop_delivery
0.45,175.15,Medium,1,1,1,2.9,12,31,3.4,digibazaar_delivery
8.64,558.04,High,1,1,0,4.1,13,7,4.6,pickup
6.87,631.99,High,1,0,0,3.6,8,11,2.5,shop_delivery
14.67,518.46,Low,0,1,1,3.0,11,14,0.0,pickup
12.25,549.8,Medium,1,0,1,3.0,29,47,5.4,digibazaar_delivery
3.64,642.66,Low,0,0,1,4.0,6,29,0.0,digibazaar_delivery
7.62,2006.99,High,0,1,0,3.2,14,23,0.0,pickup
2.91,2959.9,High,1,1,0,4.1,19,48,4.2,pickup
11.56,746.37,High,0,1,0,3.7,11,14,0.0,pickup
3.15,1461.07,Medium,1,1,0,3.4,23,25,4.6,shop_delivery
5.71,703.46,Low,1,0,1,4.9,20,17,5.0,digibazaar_delivery
13.27,2453.81,Medium,1,1,0,3.5,13,29,4.3,pickup
2.15,547.07,Medium,0,1,0,3.5,14,11,0.0,pickup
11.85,185.33,Medium,0,1,1,3.3,16,49,0.0,digibazaar_delivery
8.92,537.22,Medium,0,1,0,4.2,26,0,0.0,pickup
5.69,2561.41,High,0,0,1,4.8,13,6,0.0,digibazaar_delivery
10.32,1047.8,Low,1,1,0,3.2,11,37,4.2,pickup
9.97,1107.85,High,0,1,0,3.7,8,36,0.0,pickup
11.27,878.43,Low,0,1,1,2.6,19,43,0.0,pickup
3.64,1239.81,Low,0,1,1,4.9,11,29,0.0,pickup
2.36,1503.36,High,0,0,1,4.0,12,45,0.0,digibazaar_delivery
13.92,1571.57,High,0,1,1,4.1,17,18,0.0,digibazaar_delivery
4.69,1790.37,Low,1,1,1,3.0,9,35,7.1,shop_delivery
9.66,857.4,High,0,1,0,2.6,20,1,0.0,pickup
7.78,2315.33,Low,1,0,1,4.5,11,42,4.1,digibazaar_delivery
1.67,221.55,High,1,1,0,3.3,11,18,4.9,shop_delivery
12.6,287.35,Low,0,1,1,4.3,17,45,0.0,pickup
12.97,2448.93,Medium,1,0,0,2.6,7,6,7.2,shop_delivery
0.31,1509.83,High,1,1,1,2.6,18,43,7.8,digibazaar_delivery
0.43,2993.88,High,0,1,0,4.2,16,3,0.0,pickup
2.26,909.87,High,1,1,0,3.3,12,48,7.3,shop_delivery
12.16,1310.1,High,0,0,1,4.7,12,41,0.0,digibazaar_delivery
4.71,1712.14,Low,0,0,1,3.0,30,7,0.0,digibazaar_delivery
0.54,2123.48,Medium,1,1,1,2.5,9,34,3.9,digibazaar_delivery
11.18,2514.44,Low,0,0,1,3.6,12,12,0.0,digibazaar_delivery
4.92,2874.26,High,1,0,1,3.6,18,50,4.4,digibazaar_delivery
6.94,1471.83,Low,0,0,1,4.1,29,5,0.0,digibazaar_delivery
2.14,432.7,Medium,1,1,1,3.3,8,9,2.6,digibazaar_delivery
6.27,1042.29,Medium,1,1,0,2.6,8,43,5.7,pickup
14.38,67.68,Low,1,0,0,3.9,19,20,3.6,shop_delivery
2.92,1749.95,Medium,1,0,1,3.9,9,22,5.0,digibazaar_delivery
3.83,1818.07,High,1,1,1,4.3,10,40,4.3,digibazaar_delivery
2.69,1621.18,High,0,1,0,4.1,25,26,0.0,pickup
6.35,1399.43,Low,0,1,0,3.7,24,36,0.0,pickup
10.51,2347.02,Low,0,0,1,2.7,29,48,0.0,digibazaar_delivery
3.13,1154.84,Medium,1,1,1,2.7,29,36,7.9,digibazaar_delivery
9.38,989.1,High,1,1,1,3.4,29,21,2.9,digibazaar_delivery
3.06,2623.92,Low,1,1,0,2.5,20,41,7.5,shop_delivery
3.85,1683.33,Medium,0,1,1,3.8,11,36,0.0,digibazaar_delivery
2.47,1100.12,High,0,0,1,3.0,26,38,0.0,digibazaar_delivery
6.51,1596.57,High,0,0,1,2.5,22,46,0.0,digibazaar_delivery
2.85,1355.83,Medium,1,1,1,4.7,25,21,2.4,digibazaar_delivery
1.09,2752.59,High,0,0,1,4.4,29,10,0.0,digibazaar_delivery
2.67,2033.27,Low,0,0,1,3.7,25,40,0.0,digibazaar_delivery
0.17,2434.07,Low,0,1,1,2.9,25,42,0.0,pickup
10.88,1884.92,High,1,0,0,4.1,19,3,7.7,shop_delivery
11.83,2869.62,Medium,0,1,1,4.7,13,43,0.0,digibazaar_delivery
11.29,94.89,Medium,1,0,1,4.9,22,15,6.3,digibazaar_delivery
10.39,1724.15,High,1,1,0,4.4,20,31,4.3,pickup
0.5,2283.45,Medium,1,0,1,3.7,23,33,7.3,digibazaar_delivery
13.9,1174.21,Medium,1,1,0,4.8,25,11,2.1,pickup
2.05,1989.05,High,0,0,1,4.6,14,40,0.0,digibazaar_delivery
2.98,1163.3,High,1,1,1,2.8,27,35,7.5,digibazaar_delivery
6.89,107.39,High,1,0,0,2.6,6,15,5.1,shop_delivery
5.08,2667.09,Low,0,1,1,2.9,29,24,0.0,pickup
6.12,703.97,Low,1,1,1,2.8,29,50,7.2,shop_delivery
3.6,1771.25,High,1,1,1,4.1,22,34,6.3,digibazaar_delivery
4.79,2419.16,Low,1,0,0,4.8,27,11,5.4,shop_delivery
11.42,944.88,High,0,0,1,2.7,21,11,0.0,digibazaar_delivery
10.17,347.77,Medium,0,0,1,4.3,19,49,0.0,digibazaar_delivery
10.7,1778.82,Low,1,1,0,3.0,29,46,8.0,pickup
14.09,1303.6,Low,0,1,0,2.6,17,17,0.0,pickup
2.92,2805.08,Low,0,1,1,3.7,9,35,0.0,pickup
3.64,2589.43,Medium,0,0,1,4.9,8,29,0.0,digibazaar_delivery
14.34,199.72,Low,0,0,1,4.5,18,39,0.0,digibazaar_delivery
9.87,1445.78,Low,1,1,0,4.0,21,27,2.9,pickup
5.31,1409.56,High,1,0,1,2.6,23,45,6.5,digibazaar_delivery
7.82,1537.87,Low,1,1,0,4.1,6,32,7.6,pickup
12.43,2928.63,High,1,0,1,2.7,30,33,6.9,digibazaar_delivery
4.79,2511.79,Medium,0,0,1,4.9,9,37,0.0,digibazaar_delivery
6.9,199.16,Low,0,1,0,4.2,10,23,0.0,pickup
10.88,1054.55,High,0,1,0,4.1,26,20,0.0,pickup
5.84,665.64,Low,0,1,1,4.3,6,17,0.0,pickup
6.43,672.24,Medium,1,0,0,2.9,20,19,2.7,shop_delivery
10.76,608.9,High,1,1,0,3.3,21,31,4.6,pickup
11.15,287.29,Medium,0,1,0,4.1,11,24,0.0,pickup
5.97,1195.66,Low,0,1,0,4.5,20,17,0.0,pickup
1.95,2040.56,Low,0,0,1,4.0,30,16,0.0,digibazaar_delivery
9.48,1627.68,High,1,1,0,2.8,5,39,4.5,pickup
12.58,175.73,Low,0,1,0,3.0,14,13,0.0,pickup
11.77,811.91,Medium,1,0,0,4.9,26,47,4.8,shop_delivery
14.78,163.13,Low,1,0,0,2.6,7,15,3.2,shop_delivery
1.64,607.32,Low,1,1,0,2.8,16,1,4.1,shop_delivery
7.7,200.38,Medium,1,1,0,3.2,19,26,2.6,pickup
1.24,1469.74,Low,1,1,1,3.5,23,2,7.1,shop_delivery
14.55,88.73,Low,1,0,1,3.0,7,3,7.5,digibazaar_delivery
10.32,397.48,Low,0,1,0,3.3,5,14,0.0,pickup
8.23,1301.67,High,0,1,0,3.5,15,40,0.0,pickup
9.16,1486.07,Medium,0,0,1,4.7,5,1,0.0,digibazaar_delivery
4.06,2761.89,High,0,0,1,4.7,14,31,0.0,digibazaar_delivery
8.0,1287.26,Low,0,1,1,4.7,21,13,0.0,pickup
9.57,1528.09,Medium,1,0,1,2.7,29,24,2.0,shop_delivery
9.81,2543.06,High,0,0,1,3.2,26,22,0.0,digibazaar_delivery
4.35,1168.17,Medium,0,1,0,4.1,30,1,0.0,pickup
8.01,1877.78,Low,0,0,1,4.7,23,3,0.0,digibazaar_delivery
12.63,2031.1,High,0,0,1,2.5,5,27,0.0,digibazaar_delivery
1.6,604.93,Medium,0,0,1,4.1,25,29,0.0,digibazaar_delivery
7.37,2710.78,High,1,1,0,4.3,16,25,5.1,pickup
1.17,831.32,Medium,1,0,1,3.1,13,23,5.3,digibazaar_delivery
7.64,2897.61,Low,1,1,1,3.4,28,7,5.5,pickup
4.12,1364.94,Medium,1,0,0,2.7,15,8,3.9,shop_delivery
2.0,1533.76,High,1,0,1,4.1,30,49,3.3,digibazaar_delivery
9.21,1624.38,Medium,1,0,1,4.6,21,5,2.2,digibazaar_delivery
5.06,316.64,Low,0,1,1,3.9,20,2,0.0,pickup
11.84,2302.4,Low,0,0,1,4.9,14,41,0.0,digibazaar_delivery
5.84,780.81,High,0,0,1,4.5,23,26,0.0,digibazaar_delivery
8.55,1064.34,High,0,0,1,3.3,19,23,0.0,digibazaar_delivery
2.76,667.8,High,0,0,1,4.5,6,2,0.0,digibazaar_delivery
9.05,448.66,Low,1,0,1,3.3,17,15,5.2,digibazaar_delivery
3.13,1263.69,Low,0,0,1,4.2,22,48,0.0,digibazaar_delivery
6.69,1630.74,Low,1,1,1,3.5,27,44,6.7,shop_delivery
9.14,2046.79,Medium,0,0,1,4.4,23,25,0.0,digibazaar_delivery
2.51,2191.9,Medium,0,0,1,4.2,25,48,0.0,digibazaar_delivery
13.49,1586.63,Low,1,1,1,2.9,24,5,5.6,pickup
10.06,901.61,Medium,1,0,1,3.6,21,30,3.2,digibazaar_delivery
4.06,1971.13,Low,0,0,1,3.9,11,49,0.0,digibazaar_delivery
13.99,365.31,High,1,1,1,4.4,13,41,4.6,digibazaar_delivery
5.15,1059.14,Low,1,0,0,4.9,5,28,7.3,shop_delivery
1.51,1156.78,High,0,1,1,2.9,26,46,0.0,digibazaar_delivery
10.47,988.69,Low,1,0,0,4.9,17,49,3.3,shop_delivery
1.1,773.1,Medium,0,1,0,4.8,18,11,0.0,pickup
11.95,2309.04,Medium,1,1,1,4.7,7,17,7.7,digibazaar_delivery
13.44,1202.89,High,0,0,1,4.4,8,47,0.0,digibazaar_delivery
13.54,1725.32,Low,0,0,1,2.8,11,14,0.0,digibazaar_delivery
13.71,527.53,High,0,1,0,4.1,20,21,0.0,pickup
1.53,571.93,High,1,0,0,2.6,16,20,5.4,shop_delivery
9.51,2641.04,Medium,0,1,1,4.8,28,28,0.0,digibazaar_delivery
8.11,1233.06,Low,1,1,1,3.3,17,33,6.9,pickup
6.15,155.28,Medium,1,1,1,3.7,14,20,6.5,digibazaar_delivery
11.13,801.44,Low,1,1,0,4.1,20,48,6.9,pickup
13.34,2189.03,Low,1,1,0,4.7,6,40,3.9,pickup
12.42,1344.23,High,0,0,1,2.9,16,15,0.0,digibazaar_delivery
8.55,1653.76,Medium,0,1,0,3.9,27,13,0.0,pickup
9.81,2708.26,Low,0,0,1,3.8,19,5,0.0,digibazaar_delivery
0.12,1214.69,Medium,1,0,0,2.9,10,37,5.2,shop_delivery
3.07,385.57,High,1,1,0,4.1,26,19,3.3,shop_delivery
4.01,2779.03,High,1,0,0,4.2,5,41,4.2,shop_delivery
12.32,612.67,High,1,1,0,4.0,15,26,5.5,pickup
1.81,948.52,Medium,1,1,1,4.5,25,37,7.7,digibazaar_delivery
0.71,2500.39,High,0,0,1,4.9,5,15,0.0,digibazaar_delivery
9.99,693.93,High,1,0,1,3.8,13,38,4.8,shop_delivery
3.19,1836.99,High,1,0,0,4.4,8,39,5.7,shop_delivery
6.9,1772.68,High,0,1,0,4.2,23,7,0.0,pickup
1.75,2633.79,Low,1,0,0,3.4,18,4,3.8,shop_delivery
4.73,2549.81,Medium,0,0,1,2.6,20,2,0.0,digibazaar_delivery
6.6,2399.58,Medium,0,1,0,4.2,24,24,0.0,pickup
13.26,2808.18,High,1,0,1,3.0,24,10,5.4,digibazaar_delivery
14.08,2255.55,High,0,1,0,4.3,13,24,0.0,pickup
3.96,1905.96,Low,1,0,0,2.5,7,0,6.3,shop_delivery
10.63,2267.16,High,0,1,1,4.3,13,21,0.0,digibazaar_delivery
12.64,395.09,Low,1,1,1,4.2,30,18,6.1,pickup
8.34,1859.6,High,0,0,1,4.4,19,14,0.0,digibazaar_delivery
4.71,1178.81,Medium,1,1,1,2.6,13,13,3.1,digibazaar_delivery
5.95,259.12,Medium,0,1,0,4.6,7,47,0.0,pickup
10.9,2567.91,Low,0,0,1,4.0,26,49,0.0,digibazaar_delivery
11.63,2248.7,Medium,1,1,0,3.9,20,15,5.0,pickup
12.52,2429.13,Low,1,0,0,3.6,7,46,5.3,shop_delivery
9.92,2500.79,Medium,1,0,0,4.9,11,37,4.5,shop_delivery
12.05,92.09,High,0,1,1,4.2,23,18,0.0,digibazaar_delivery
12.06,1870.77,High,0,1,1,4.8,21,22,0.0,digibazaar_delivery
0.26,1463.72,Medium,0,1,0,4.1,28,22,0.0,pickup
1.06,1010.73,Medium,0,0,1,3.6,9,45,0.0,digibazaar_delivery
10.57,2878.37,Low,1,1,0,4.4,7,19,7.6,pickup
10.55,2353.09,Medium,1,1,0,4.7,19,29,7.5,pickup
7.93,114.41,Low,1,1,1,3.4,5,39,7.3,pickup
13.77,532.12,Medium,0,1,1,2.8,28,38,0.0,digibazaar_delivery
4.43,2137.94,Medium,0,1,1,4.1,7,30,0.0,digibazaar_delivery
5.08,1344.09,Medium,0,1,0,4.7,18,35,0.0,pickup
10.75,80.76,High,0,1,1,3.3,25,22,0.0,digibazaar_delivery
5.43,503.38,High,1,0,1,4.9,15,43,5.9,digibazaar_delivery
9.3,277.81,Medium,0,0,1,3.7,22,18,0.0,digibazaar_delivery
12.19,2244.07,Medium,1,1,0,2.5,19,16,4.7,pickup
4.43,1940.03,High,1,1,0,3.5,16,36,7.7,shop_delivery
0.87,2953.71,Medium,0,1,1,3.5,23,37,0.0,digibazaar_delivery
9.71,1802.42,High,0,0,1,3.7,11,27,0.0,digibazaar_delivery
11.88,2073.8,High,1,0,0,2.5,21,30,6.7,shop_delivery
13.09,2678.5,Medium,1,0,1,4.1,19,8,7.0,digibazaar_delivery
14.12,2010.99,Medium,1,1,0,3.1,7,3,2.6,pickup
4.78,2932.39,Medium,1,1,1,4.9,30,40,4.3,digibazaar_delivery
6.24,1185.29,Medium,0,0,1,4.0,25,14,0.0,digibazaar_delivery
0.15,2375.67,High,0,0,1,3.6,13,45,0.0,digibazaar_delivery
3.71,1883.11,High,0,1,1,3.9,28,15,0.0,digibazaar_delivery
13.06,1814.86,Low,1,1,0,4.9,17,25,2.1,pickup
7.38,2271.82,Medium,0,0,1,4.6,28,18,0.0,digibazaar_delivery
7.79,526.13,Medium,0,0,1,3.2,13,18,0.0,digibazaar_delivery
2.84,1002.4,Low,1,0,1,4.7,15,22,7.6,shop_delivery
9.51,330.41,High,0,0,1,3.7,29,34,0.0,digibazaar_delivery
5.15,1335.36,Low,1,0,1,4.9,9,22,2.8,digibazaar_delivery
12.53,2635.93,Low,1,0,0,3.5,16,19,4.9,shop_delivery
14.61,524.29,High,0,1,1,2.6,10,0,0.0,digibazaar_delivery
5.8,2802.52,Medium,0,0,1,4.8,26,29,0.0,digibazaar_delivery
8.61,1025.01,Medium,0,0,1,3.9,24,30,0.0,digibazaar_delivery
5.91,2185.87,Medium,1,1,1,4.6,25,6,3.1,digibazaar_delivery
3.51,353.96,Medium,1,1,1,3.4,29,0,6.4,shop_delivery
4.17,1497.56,High,1,1,0,4.3,22,31,3.9,pickup
13.7,1653.08,Low,1,0,1,3.5,6,39,4.8,digibazaar_delivery
2.43,1712.92,Medium,0,0,1,3.3,15,45,0.0,digibazaar_delivery
13.46,2622.61,Low,1,0,0,3.4,29,35,6.6,shop_delivery
8.08,1656.75,High,1,1,0,2.7,25,11,5.3,pickup
9.14,539.9,Medium,0,1,0,3.7,25,47,0.0,pickup
10.88,2361.06,Low,0,1,0,3.8,5,42,0.0,pickup
5.9,1356.95,High,0,1,0,3.0,21,24,0.0,pickup
4.78,2797.12,High,0,1,1,3.7,6,49,0.0,digibazaar_delivery
7.36,454.24,High,1,0,1,4.5,9,37,5.9,digibazaar_delivery
12.54,638.09,Low,0,0,1,4.4,24,26,0.0,digibazaar_delivery
14.03,811.33,Medium,0,1,0,3.5,29,12,0.0,pickup
0.65,355.14,High,0,0,1,3.0,28,13,0.0,digibazaar_delivery
14.92,419.99,Medium,0,0,1,2.9,28,27,0.0,digibazaar_delivery
10.24,939.5,Low,1,0,1,4.2,10,46,4.0,digibazaar_delivery
7.25,2068.01,Medium,1,1,1,4.3,10,35,2.6,digibazaar_delivery
7.14,941.44,Medium,0,0,1,4.8,7,24,0.0,digibazaar_delivery
9.39,1024.33,High,1,0,1,3.1,25,45,7.1,digibazaar_delivery
8.09,1294.29,Low,0,0,1,3.8,22,42,0.0,digibazaar_delivery
3.5,1402.14,Medium,1,1,0,3.0,8,12,6.4,shop_delivery
12.65,761.19,Low,1,0,0,3.0,6,28,5.1,shop_delivery
1.53,2422.6,Medium,0,0,1,3.8,7,1,0.0,digibazaar_delivery
11.72,1147.98,Medium,1,1,1,4.0,19,1,7.1,digibazaar_delivery
0.21,2383.44,High,1,1,0,3.4,7,16,6.6,shop_delivery
2.51,1143.71,High,0,1,0,4.1,28,38,0.0,pickup
8.09,1699.21,Medium,0,1,1,4.3,7,31,0.0,digibazaar_delivery
13.67,235.31,High,0,1,0,4.9,18,31,0.0,pickup
4.57,1213.57,Medium,1,0,0,5.0,27,39,5.1,shop_delivery
8.5,1707.14,Medium,1,0,0,3.5,9,39,7.7,shop_delivery
6.22,2460.89,High,1,0,1,4.9,27,46,5.7,digibazaar_delivery
7.56,2777.86,Low,0,1,0,3.2,8,13,0.0,pickup
0.76,975.7,Medium,1,0,0,2.7,6,13,2.4,shop_delivery
6.98,170.52,Medium,0,1,1,3.0,23,34,0.0,digibazaar_delivery
7.0,2302.0,Low,0,0,1,3.1,12,35,0.0,digibazaar_delivery
3.3,2160.01,Low,0,1,0,4.1,10,44,0.0,pickup
2.97,123.95,Medium,1,0,1,3.9,11,50,3.5,digibazaar_delivery
10.15,887.02,Low,1,0,0,3.0,5,44,3.4,shop_delivery
8.49,1238.34,Low,1,1,1,3.8,25,36,7.3,pickup
5.41,1054.07,Low,1,0,0,3.8,5,6,4.4,shop_delivery
9.61,497.91,Medium,1,1,1,2.9,14,50,5.6,digibazaar_delivery
6.25,669.8,High,1,1,0,3.5,9,39,6.6,shop_delivery
3.41,2455.35,Low,1,1,1,4.7,8,3,7.7,shop_delivery
13.35,113.32,High,0,1,1,3.2,6,38,0.0,digibazaar_delivery
6.88,322.65,Low,0,1,1,4.2,29,12,0.0,pickup
8.92,408.59,Low,0,1,0,4.3,12,8,0.0,pickup
10.11,2369.16,Medium,1,1,0,3.1,21,39,4.6,pickup
8.74,2271.65,High,0,1,0,4.4,15,5,0.0,pickup
0.17,1443.82,Low,1,1,1,3.8,19,22,5.2,shop_delivery
12.81,397.61,High,0,0,1,3.6,20,27,0.0,digibazaar_delivery
2.73,639.16,Medium,0,0,1,4.6,22,46,0.0,digibazaar_delivery
6.44,1342.08,High,1,0,0,5.0,5,38,5.1,shop_delivery
8.14,1282.21,Low,0,0,1,2.6,26,26,0.0,digibazaar_delivery
2.19,1719.34,Medium,1,0,0,5.0,13,5,6.0,shop_delivery
9.72,2492.75,High,0,1,1,4.5,10,25,0.0,digibazaar_delivery
7.32,2230.48,Low,0,1,0,3.7,23,15,0.0,pickup
1.18,758.95,Low,0,1,1,4.6,17,29,0.0,pickup
13.93,2196.23,High,0,0,1,4.9,17,37,0.0,digibazaar_delivery
0.31,87.86,Medium,1,1,0,3.5,14,38,4.1,pickup
3.47,2914.92,High,0,1,0,4.2,22,49,0.0,pickup
3.35,2769.64,High,1,0,1,4.1,19,34,4.6,digibazaar_delivery
